player,stat,season_avg,during_hot,next_game_stat,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Klay Thompson,PRA,19.38888888888889,29.666666666666668,17.0,19.38888888888889,29.666666666666668,17.0,2.3888888888888893,12.666666666666668,True
Kris Dunn,PRA,12.635135135135135,20.333333333333332,19.0,12.635135135135135,20.333333333333332,19.0,6.364864864864865,1.3333333333333321,False
Kris Dunn,PRA,12.635135135135135,19.666666666666668,10.0,12.635135135135135,19.666666666666668,10.0,2.635135135135135,9.666666666666668,True
Kris Dunn,PRA,12.635135135135135,18.666666666666668,10.0,12.635135135135135,18.666666666666668,10.0,2.635135135135135,8.666666666666668,True
Kris Dunn,PRA,12.635135135135135,21.0,21.0,12.635135135135135,21.0,21.0,8.364864864864865,0.0,False
Kris Dunn,PRA,12.635135135135135,20.666666666666668,6.0,12.635135135135135,20.666666666666668,6.0,6.635135135135135,14.666666666666668,True
Kris Dunn,PRA,12.635135135135135,18.666666666666668,18.0,12.635135135135135,18.666666666666668,18.0,5.364864864864865,0.6666666666666679,False
Kris Murray,PRA,7.782608695652174,14.333333333333334,12.0,7.782608695652174,14.333333333333334,12.0,4.217391304347826,2.333333333333334,False
Kris Murray,PRA,7.782608695652174,18.0,17.0,7.782608695652174,18.0,17.0,9.217391304347826,1.0,False
Kris Murray,PRA,7.782608695652174,18.666666666666668,24.0,7.782608695652174,18.666666666666668,24.0,16.217391304347828,5.333333333333332,False
Kristaps Porziņģis,PRA,28.30952380952381,36.666666666666664,26.0,28.30952380952381,36.666666666666664,26.0,2.30952380952381,10.666666666666664,True
Kristaps Porziņģis,PRA,28.30952380952381,36.666666666666664,40.0,28.30952380952381,36.666666666666664,40.0,11.69047619047619,3.3333333333333357,False
Kristaps Porziņģis,PRA,28.30952380952381,36.333333333333336,20.0,28.30952380952381,36.333333333333336,20.0,8.30952380952381,16.333333333333336,True
Kyle Anderson,PRA,11.60655737704918,20.0,22.0,11.60655737704918,20.0,22.0,10.39344262295082,2.0,False
Kyle Anderson,PRA,11.60655737704918,20.333333333333332,9.0,11.60655737704918,20.333333333333332,9.0,2.60655737704918,11.333333333333332,True
Kyle Anderson,PRA,11.60655737704918,20.0,19.0,11.60655737704918,20.0,19.0,7.39344262295082,1.0,False
Kyle Filipowski,PRA,17.63888888888889,30.0,36.0,17.63888888888889,30.0,36.0,18.36111111111111,6.0,False
Kyle Filipowski,PRA,17.63888888888889,33.333333333333336,25.0,17.63888888888889,33.333333333333336,25.0,7.361111111111111,8.333333333333336,True
Kyle Filipowski,PRA,17.63888888888889,31.666666666666668,35.0,17.63888888888889,31.666666666666668,35.0,17.36111111111111,3.333333333333332,False
Kyle Filipowski,PRA,17.63888888888889,32.0,11.0,17.63888888888889,32.0,11.0,6.638888888888889,21.0,True
Kyle Filipowski,PRA,17.63888888888889,29.333333333333332,18.0,17.63888888888889,29.333333333333332,18.0,0.3611111111111107,11.333333333333332,True
Kyle Filipowski,PRA,17.63888888888889,31.0,29.0,17.63888888888889,31.0,29.0,11.36111111111111,2.0,False
Kyle Filipowski,PRA,17.63888888888889,34.0,21.0,17.63888888888889,34.0,21.0,3.3611111111111107,13.0,True
Kyle Lowry,PRA,8.6,16.333333333333332,8.0,8.6,16.333333333333332,8.0,0.5999999999999996,8.333333333333332,True
Kyle Lowry,PRA,8.6,15.0,9.0,8.6,15.0,9.0,0.40000000000000036,6.0,True
Kyshawn George,PRA,15.352941176470589,23.666666666666668,23.0,15.352941176470589,23.666666666666668,23.0,7.647058823529411,0.6666666666666679,False
Kyshawn George,PRA,15.352941176470589,26.333333333333332,13.0,15.352941176470589,26.333333333333332,13.0,2.3529411764705888,13.333333333333332,True
Kyshawn George,PRA,15.352941176470589,24.0,24.0,15.352941176470589,24.0,24.0,8.647058823529411,0.0,False
Kyshawn George,PRA,15.352941176470589,23.0,18.0,15.352941176470589,23.0,18.0,2.6470588235294112,5.0,True
Kyshawn George,PRA,15.352941176470589,25.0,14.0,15.352941176470589,25.0,14.0,1.3529411764705888,11.0,True
Kyshawn George,PRA,15.352941176470589,23.0,19.0,15.352941176470589,23.0,19.0,3.6470588235294112,4.0,True
LaMelo Ball,PRA,37.48936170212766,58.333333333333336,49.0,37.48936170212766,58.333333333333336,49.0,11.51063829787234,9.333333333333336,False
LaMelo Ball,PRA,37.48936170212766,58.0,31.0,37.48936170212766,58.0,31.0,6.48936170212766,27.0,True
Landry Shamet,PRA,7.48,17.666666666666668,7.0,7.48,17.666666666666668,7.0,0.4800000000000004,10.666666666666668,True
Landry Shamet,PRA,7.48,15.0,18.0,7.48,15.0,18.0,10.52,3.0,False
Landry Shamet,PRA,7.48,16.0,6.0,7.48,16.0,6.0,1.4800000000000004,10.0,True
Lauri Markkanen,PRA,26.382978723404257,37.333333333333336,24.0,26.382978723404257,37.333333333333336,24.0,2.382978723404257,13.333333333333336,True
Lauri Markkanen,PRA,26.382978723404257,34.666666666666664,32.0,26.382978723404257,34.666666666666664,32.0,5.617021276595743,2.6666666666666643,False
Lindy Waters III,PRA,8.038461538461538,15.333333333333334,7.0,8.038461538461538,15.333333333333334,7.0,1.0384615384615383,8.333333333333334,True
Lonzo Ball,PRA,14.285714285714286,21.0,12.0,14.285714285714286,21.0,12.0,2.2857142857142865,9.0,True
Luguentz Dort,PRA,15.873239436619718,24.0,9.0,15.873239436619718,24.0,9.0,6.873239436619718,15.0,True
Luguentz Dort,PRA,15.873239436619718,22.666666666666668,7.0,15.873239436619718,22.666666666666668,7.0,8.873239436619718,15.666666666666668,True
Luke Kennard,PRA,14.984615384615385,26.666666666666668,21.0,14.984615384615385,26.666666666666668,21.0,6.015384615384615,5.666666666666668,False
Luke Kennard,PRA,14.984615384615385,25.666666666666668,13.0,14.984615384615385,25.666666666666668,13.0,1.9846153846153847,12.666666666666668,True
Luke Kennard,PRA,14.984615384615385,26.333333333333332,8.0,14.984615384615385,26.333333333333332,8.0,6.984615384615385,18.333333333333332,True
Luke Kennard,PRA,14.984615384615385,24.666666666666668,16.0,14.984615384615385,24.666666666666668,16.0,1.0153846153846153,8.666666666666668,True
Luke Kornet,PRA,12.95890410958904,22.0,22.0,12.95890410958904,22.0,22.0,9.04109589041096,0.0,False
Luke Kornet,PRA,12.95890410958904,21.333333333333332,16.0,12.95890410958904,21.333333333333332,16.0,3.0410958904109595,5.333333333333332,True
Luke Kornet,PRA,12.95890410958904,24.333333333333332,30.0,12.95890410958904,24.333333333333332,30.0,17.041095890410958,5.666666666666668,False
Luke Kornet,PRA,12.95890410958904,22.666666666666668,6.0,12.95890410958904,22.666666666666668,6.0,6.9589041095890405,16.666666666666668,True
Malik Beasley,PRA,20.597560975609756,29.0,23.0,20.597560975609756,29.0,23.0,2.402439024390244,6.0,True
Malik Beasley,PRA,20.597560975609756,30.0,30.0,20.597560975609756,30.0,30.0,9.402439024390244,0.0,False
Malik Beasley,PRA,20.597560975609756,31.0,27.0,20.597560975609756,31.0,27.0,6.402439024390244,4.0,False
Malik Beasley,PRA,20.597560975609756,29.0,26.0,20.597560975609756,29.0,26.0,5.402439024390244,3.0,False
Malik Beasley,PRA,20.597560975609756,28.333333333333332,18.0,20.597560975609756,28.333333333333332,18.0,2.597560975609756,10.333333333333332,True
Malik Monk,PRA,26.523076923076925,39.0,31.0,26.523076923076925,39.0,31.0,4.476923076923075,8.0,True
Malik Monk,PRA,26.523076923076925,36.0,34.0,26.523076923076925,36.0,34.0,7.476923076923075,2.0,False
Malik Monk,PRA,26.523076923076925,38.0,33.0,26.523076923076925,38.0,33.0,6.476923076923075,5.0,False
Malik Monk,PRA,26.523076923076925,36.0,35.0,26.523076923076925,36.0,35.0,8.476923076923075,1.0,False
Malik Monk,PRA,26.523076923076925,36.0,30.0,26.523076923076925,36.0,30.0,3.4769230769230752,6.0,True
Malik Monk,PRA,26.523076923076925,38.0,21.0,26.523076923076925,38.0,21.0,5.523076923076925,17.0,True
Marcus Smart,PRA,14.294117647058824,26.0,8.0,14.294117647058824,26.0,8.0,6.294117647058824,18.0,True
Mark Williams,PRA,27.886363636363637,43.666666666666664,28.0,27.886363636363637,43.666666666666664,28.0,0.11363636363636331,15.666666666666664,True
Mark Williams,PRA,27.886363636363637,38.333333333333336,52.0,27.886363636363637,38.333333333333336,52.0,24.113636363636363,13.666666666666664,False
Mark Williams,PRA,27.886363636363637,40.333333333333336,27.0,27.886363636363637,40.333333333333336,27.0,0.8863636363636367,13.333333333333336,True
Mason Plumlee,PRA,12.45945945945946,20.0,5.0,12.45945945945946,20.0,5.0,7.45945945945946,15.0,True
Mason Plumlee,PRA,12.45945945945946,19.666666666666668,18.0,12.45945945945946,19.666666666666668,18.0,5.54054054054054,1.6666666666666679,False
Mason Plumlee,PRA,12.45945945945946,22.0,19.0,12.45945945945946,22.0,19.0,6.54054054054054,3.0,False
Mason Plumlee,PRA,12.45945945945946,24.0,19.0,12.45945945945946,24.0,19.0,6.54054054054054,5.0,False
Mason Plumlee,PRA,12.45945945945946,22.333333333333332,10.0,12.45945945945946,22.333333333333332,10.0,2.4594594594594597,12.333333333333332,True
Matas Buzelis,PRA,13.0625,23.666666666666668,14.0,13.0625,23.666666666666668,14.0,0.9375,9.666666666666668,True
Matas Buzelis,PRA,13.0625,23.666666666666668,18.0,13.0625,23.666666666666668,18.0,4.9375,5.666666666666668,True
Matas Buzelis,PRA,13.0625,24.0,19.0,13.0625,24.0,19.0,5.9375,5.0,False
Matas Buzelis,PRA,13.0625,23.333333333333332,43.0,13.0625,23.333333333333332,43.0,29.9375,19.666666666666668,False
Matas Buzelis,PRA,13.0625,26.333333333333332,22.0,13.0625,26.333333333333332,22.0,8.9375,4.333333333333332,False
Matas Buzelis,PRA,13.0625,28.333333333333332,12.0,13.0625,28.333333333333332,12.0,1.0625,16.333333333333332,True
Matas Buzelis,PRA,13.0625,25.666666666666668,25.0,13.0625,25.666666666666668,25.0,11.9375,0.6666666666666679,False
Matas Buzelis,PRA,13.0625,23.0,21.0,13.0625,23.0,21.0,7.9375,2.0,False
Matas Buzelis,PRA,13.0625,26.666666666666668,11.0,13.0625,26.666666666666668,11.0,2.0625,15.666666666666668,True
Max Christie,PRA,14.782051282051283,23.333333333333332,16.0,14.782051282051283,23.333333333333332,16.0,1.2179487179487172,7.333333333333332,True
Max Christie,PRA,14.782051282051283,22.333333333333332,25.0,14.782051282051283,22.333333333333332,25.0,10.217948717948717,2.666666666666668,False
Max Christie,PRA,14.782051282051283,24.0,27.0,14.782051282051283,24.0,27.0,12.217948717948717,3.0,False
Max Christie,PRA,14.782051282051283,26.333333333333332,22.0,14.782051282051283,26.333333333333332,22.0,7.217948717948717,4.333333333333332,False
Max Christie,PRA,14.782051282051283,24.666666666666668,26.0,14.782051282051283,24.666666666666668,26.0,11.217948717948717,1.3333333333333321,False
Max Christie,PRA,14.782051282051283,25.0,29.0,14.782051282051283,25.0,29.0,14.217948717948717,4.0,False
Max Christie,PRA,14.782051282051283,25.666666666666668,22.0,14.782051282051283,25.666666666666668,22.0,7.217948717948717,3.666666666666668,False
Max Christie,PRA,14.782051282051283,25.666666666666668,8.0,14.782051282051283,25.666666666666668,8.0,6.782051282051283,17.666666666666668,True
Max Christie,PRA,14.782051282051283,23.333333333333332,17.0,14.782051282051283,23.333333333333332,17.0,2.217948717948717,6.333333333333332,True
Max Strus,PRA,16.92,24.333333333333332,8.0,16.92,24.333333333333332,8.0,8.920000000000002,16.333333333333332,True
Maxi Kleber,PRA,7.088235294117647,15.0,5.0,7.088235294117647,15.0,5.0,2.0882352941176467,10.0,True
Maxi Kleber,PRA,7.088235294117647,14.0,8.0,7.088235294117647,14.0,8.0,0.9117647058823533,6.0,True
Micah Potter,PRA,9.394736842105264,16.333333333333332,11.0,9.394736842105264,16.333333333333332,11.0,1.6052631578947363,5.333333333333332,True
Micah Potter,PRA,9.394736842105264,16.0,6.0,9.394736842105264,16.0,6.0,3.3947368421052637,10.0,True
Mike Conley,PRA,15.253521126760564,22.333333333333332,14.0,15.253521126760564,22.333333333333332,14.0,1.253521126760564,8.333333333333332,True
Miles Bridges,PRA,31.703125,42.666666666666664,34.0,31.703125,42.666666666666664,34.0,2.296875,8.666666666666664,True
Miles Bridges,PRA,31.703125,46.666666666666664,43.0,31.703125,46.666666666666664,43.0,11.296875,3.6666666666666643,False
Miles Bridges,PRA,31.703125,45.333333333333336,45.0,31.703125,45.333333333333336,45.0,13.296875,0.3333333333333357,False
Miles Bridges,PRA,31.703125,48.0,47.0,31.703125,48.0,47.0,15.296875,1.0,False
Miles Bridges,PRA,31.703125,45.0,36.0,31.703125,45.0,36.0,4.296875,9.0,True
Miles Bridges,PRA,31.703125,42.666666666666664,14.0,31.703125,42.666666666666664,14.0,17.703125,28.666666666666664,True
Miles McBride,PRA,14.984375,25.333333333333332,15.0,14.984375,25.333333333333332,15.0,0.015625,10.333333333333332,True
Moritz Wagner,PRA,19.2,28.0,23.0,19.2,28.0,23.0,3.8000000000000007,5.0,True
Moses Moody,PRA,13.635135135135135,20.666666666666668,14.0,13.635135135135135,20.666666666666668,14.0,0.3648648648648649,6.666666666666668,True
Moses Moody,PRA,13.635135135135135,21.0,6.0,13.635135135135135,21.0,6.0,7.635135135135135,15.0,True
Moses Moody,PRA,13.635135135135135,21.333333333333332,19.0,13.635135135135135,21.333333333333332,19.0,5.364864864864865,2.333333333333332,False
Moses Moody,PRA,13.635135135135135,21.333333333333332,15.0,13.635135135135135,21.333333333333332,15.0,1.364864864864865,6.333333333333332,True
Moses Moody,PRA,13.635135135135135,20.666666666666668,11.0,13.635135135135135,20.666666666666668,11.0,2.635135135135135,9.666666666666668,True
Moses Moody,PRA,13.635135135135135,23.666666666666668,20.0,13.635135135135135,23.666666666666668,20.0,6.364864864864865,3.666666666666668,False
Moses Moody,PRA,13.635135135135135,23.0,11.0,13.635135135135135,23.0,11.0,2.635135135135135,12.0,True
Mouhamed Gueye,PRA,11.0,18.666666666666668,12.0,11.0,18.666666666666668,12.0,1.0,6.666666666666668,True
Mouhamed Gueye,PRA,11.0,20.333333333333332,7.0,11.0,20.333333333333332,7.0,4.0,13.333333333333332,True
Moussa Diabaté,PRA,12.633802816901408,24.0,6.0,12.633802816901408,24.0,6.0,6.633802816901408,18.0,True
Moussa Diabaté,PRA,12.633802816901408,20.666666666666668,7.0,12.633802816901408,20.666666666666668,7.0,5.633802816901408,13.666666666666668,True
Moussa Diabaté,PRA,12.633802816901408,23.0,13.0,12.633802816901408,23.0,13.0,0.36619718309859195,10.0,True
Moussa Diabaté,PRA,12.633802816901408,22.666666666666668,6.0,12.633802816901408,22.666666666666668,6.0,6.633802816901408,16.666666666666668,True
Moussa Diabaté,PRA,12.633802816901408,22.333333333333332,17.0,12.633802816901408,22.333333333333332,17.0,4.366197183098592,5.333333333333332,True
Moussa Diabaté,PRA,12.633802816901408,20.666666666666668,19.0,12.633802816901408,20.666666666666668,19.0,6.366197183098592,1.6666666666666679,False
Myles Turner,PRA,23.63888888888889,31.0,33.0,23.63888888888889,31.0,33.0,9.36111111111111,2.0,False
Naji Marshall,PRA,21.014492753623188,37.333333333333336,53.0,21.014492753623188,37.333333333333336,53.0,31.985507246376812,15.666666666666664,False
Naji Marshall,PRA,21.014492753623188,45.333333333333336,31.0,21.014492753623188,45.333333333333336,31.0,9.985507246376812,14.333333333333336,True
Naji Marshall,PRA,21.014492753623188,44.0,21.0,21.014492753623188,44.0,21.0,0.014492753623187582,23.0,True
Naji Marshall,PRA,21.014492753623188,35.0,29.0,21.014492753623188,35.0,29.0,7.985507246376812,6.0,False
Naji Marshall,PRA,21.014492753623188,32.0,35.0,21.014492753623188,32.0,35.0,13.985507246376812,3.0,False
Naji Marshall,PRA,21.014492753623188,34.0,28.0,21.014492753623188,34.0,28.0,6.985507246376812,6.0,False
Naji Marshall,PRA,21.014492753623188,31.666666666666668,46.0,21.014492753623188,31.666666666666668,46.0,24.985507246376812,14.333333333333332,False
Naji Marshall,PRA,21.014492753623188,36.333333333333336,13.0,21.014492753623188,36.333333333333336,13.0,8.014492753623188,23.333333333333336,True
Naz Reid,PRA,22.4875,35.333333333333336,33.0,22.4875,35.333333333333336,33.0,10.5125,2.3333333333333357,False
Naz Reid,PRA,22.4875,33.666666666666664,20.0,22.4875,33.666666666666664,20.0,2.4875000000000007,13.666666666666664,True
Naz Reid,PRA,22.4875,35.0,33.0,22.4875,35.0,33.0,10.5125,2.0,False
Naz Reid,PRA,22.4875,39.333333333333336,35.0,22.4875,39.333333333333336,35.0,12.5125,4.333333333333336,False
Naz Reid,PRA,22.4875,38.666666666666664,36.0,22.4875,38.666666666666664,36.0,13.5125,2.6666666666666643,False
Naz Reid,PRA,22.4875,34.666666666666664,17.0,22.4875,34.666666666666664,17.0,5.487500000000001,17.666666666666664,True
Naz Reid,PRA,22.4875,32.0,22.0,22.4875,32.0,22.0,0.4875000000000007,10.0,True
