player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins,volume_tier,minutes_trend_bucket
Gary Trent Jr.,4.333333333333333,4.0,0.333333333333333,DEN,away,Bad (21-30),0.365,100.67,5.765765765765764,False,2.43,2.43,4.333333333333333,4.0,1.5699999999999998,0.33333333333333304,False,High (5+ 3PA/g),Minutes UP (>+2)
Georges Niang,4.333333333333333,3.0,1.333333333333333,MIA,home,Mid (11-20),0.36,97.08,10.531645569620252,False,2.1,2.1,4.333333333333333,3.0,0.8999999999999999,1.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Georges Niang,4.0,1.0,3.0,MIA,away,Mid (11-20),0.36,97.08,7.19831223628692,False,2.1,2.1,4.0,1.0,1.1,3.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Georges Niang,3.6666666666666665,3.0,0.6666666666666665,OKC,home,Elite (top 10),0.342,100.9,6.5316455696202524,True,2.1,2.1,3.6666666666666665,3.0,0.8999999999999999,0.6666666666666665,False,High (5+ 3PA/g),Minutes UP (>+2)
Georges Niang,4.333333333333333,3.0,1.333333333333333,HOU,away,Mid (11-20),0.357,99.03,1.8649789029535848,False,2.1,2.1,4.333333333333333,3.0,0.8999999999999999,1.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Georges Niang,4.666666666666667,1.0,3.666666666666667,MIA,away,Mid (11-20),0.36,97.08,1.1983122362869203,False,2.1,2.1,4.666666666666667,1.0,1.1,3.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Gradey Dick,4.0,0.0,4.0,SAC,away,Bad (21-30),0.381,98.91,5.870370370370374,False,2.11,2.11,4.0,0.0,2.11,4.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Gradey Dick,4.0,1.0,3.0,NYK,home,Bad (21-30),0.367,97.64,-0.1296296296296297,False,2.11,2.11,4.0,1.0,1.1099999999999999,3.0,True,High (5+ 3PA/g),Stable (±2)
Grayson Allen,4.333333333333333,1.0,3.333333333333333,MEM,home,Mid (11-20),0.36,103.69,9.208333333333336,False,2.33,2.33,4.333333333333333,1.0,1.33,3.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Guerschon Yabusele,3.333333333333333,0.0,3.333333333333333,LAC,away,Elite (top 10),0.35,98.24,-4.376190476190477,False,1.49,1.49,3.333333333333333,0.0,1.49,3.333333333333333,True,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Harrison Barnes,3.6666666666666665,2.0,1.6666666666666663,PHX,home,Bad (21-30),0.37,98.31,3.804878048780488,False,1.9,1.9,3.6666666666666665,2.0,0.10000000000000009,1.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Harrison Barnes,3.6666666666666665,2.0,1.6666666666666663,POR,away,Mid (11-20),0.361,99.51,2.804878048780488,False,1.9,1.9,3.6666666666666665,2.0,0.10000000000000009,1.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Harrison Barnes,4.0,6.0,-2.0,GSW,away,Mid (11-20),0.363,99.37,4.13821138211382,False,1.9,1.9,4.0,6.0,4.1,2.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Harrison Barnes,4.666666666666667,0.0,4.666666666666667,PHX,away,Bad (21-30),0.37,98.31,6.138211382113823,False,1.9,1.9,4.666666666666667,0.0,1.9,4.666666666666667,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Harrison Barnes,4.0,2.0,2.0,TOR,home,Elite (top 10),0.349,100.62,0.1382113821138197,False,1.9,1.9,4.0,2.0,0.10000000000000009,2.0,True,Medium (3-5 3PA/g),Stable (±2)
Haywood Highsmith,2.6666666666666665,0.0,2.6666666666666665,CLE,home,Mid (11-20),0.359,100.31,6.765765765765764,True,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Haywood Highsmith,2.6666666666666665,0.0,2.6666666666666665,NOP,home,Bad (21-30),0.365,99.77,9.099099099099096,False,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Haywood Highsmith,2.6666666666666665,0.0,2.6666666666666665,DEN,home,Bad (21-30),0.365,100.67,9.432432432432432,False,1.2,1.2,2.6666666666666665,0.0,1.2,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Immanuel Quickley,4.0,0.0,4.0,BOS,home,Elite (top 10),0.347,96.59,4.939393939393938,True,2.58,2.58,4.0,0.0,2.58,4.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,0.0,1.6666666666666667,NOP,away,Bad (21-30),0.365,99.77,4.44600938967136,False,0.59,0.59,1.6666666666666667,0.0,0.59,1.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,1.0,0.6666666666666667,OKC,home,Elite (top 10),0.342,100.9,5.779342723004696,False,0.59,0.59,1.6666666666666667,1.0,0.41000000000000003,0.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,1.0,0.6666666666666667,HOU,home,Mid (11-20),0.357,99.03,4.44600938967136,False,0.59,0.59,1.6666666666666667,1.0,0.41000000000000003,0.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,1.0,0.6666666666666667,POR,home,Mid (11-20),0.361,99.51,5.44600938967136,False,0.59,0.59,1.6666666666666667,1.0,0.41000000000000003,0.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,1.0,0.6666666666666667,HOU,home,Mid (11-20),0.357,99.03,2.112676056338028,True,0.59,0.59,1.6666666666666667,1.0,0.41000000000000003,0.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,2.0,0.0,2.0,DEN,away,Bad (21-30),0.365,100.67,2.44600938967136,False,0.59,0.59,2.0,0.0,0.59,2.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Collier,1.6666666666666667,0.0,1.6666666666666667,CHA,away,Elite (top 10),0.355,98.22,4.44600938967136,True,0.59,0.59,1.6666666666666667,0.0,0.59,1.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Isaiah Joe,5.333333333333333,2.0,3.333333333333333,SAC,home,Bad (21-30),0.381,98.91,3.6306306306306304,False,2.59,2.59,5.333333333333333,2.0,0.5899999999999999,3.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Isaiah Joe,4.666666666666667,0.0,4.666666666666667,LAC,away,Elite (top 10),0.35,98.24,4.963963963963966,False,2.59,2.59,4.666666666666667,0.0,2.59,4.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Isaiah Joe,5.0,1.0,4.0,DET,home,Bad (21-30),0.366,100.27,2.2972972972972983,False,2.59,2.59,5.0,1.0,1.5899999999999999,4.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Isaiah Joe,4.666666666666667,2.0,2.666666666666667,LAL,home,Elite (top 10),0.356,98.34,2.6306306306306304,False,2.59,2.59,4.666666666666667,2.0,0.5899999999999999,2.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Ja Morant,3.333333333333333,4.0,-0.6666666666666665,CHA,away,Elite (top 10),0.355,98.22,3.033333333333335,False,1.76,1.76,3.333333333333333,4.0,2.24,0.666666666666667,False,High (5+ 3PA/g),Minutes UP (>+2)
Ja Morant,4.0,5.0,-1.0,MIN,home,Elite (top 10),0.353,97.95,0.3666666666666671,True,1.76,1.76,4.0,5.0,3.24,1.0,False,High (5+ 3PA/g),Stable (±2)
Ja Morant,4.0,2.0,2.0,DEN,away,Bad (21-30),0.365,100.67,1.3666666666666671,False,1.76,1.76,4.0,2.0,0.24,2.0,True,High (5+ 3PA/g),Stable (±2)
Ja'Kobe Walter,3.6666666666666665,1.0,2.6666666666666665,POR,home,Mid (11-20),0.361,99.51,9.102564102564102,False,1.25,1.25,3.6666666666666665,1.0,0.25,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Ja'Kobe Walter,3.0,4.0,-1.0,DET,home,Bad (21-30),0.366,100.27,9.102564102564102,False,1.25,1.25,3.0,4.0,2.75,1.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Ja'Kobe Walter,3.333333333333333,2.0,1.3333333333333337,BKN,away,Mid (11-20),0.362,96.73,8.435897435897438,False,1.25,1.25,3.333333333333333,2.0,0.75,1.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaden Hardy,3.6666666666666665,1.0,2.6666666666666665,DEN,home,Bad (21-30),0.365,100.67,8.105263157894736,False,1.33,1.33,3.6666666666666665,1.0,0.33000000000000007,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaden Hardy,3.0,0.0,3.0,DEN,home,Bad (21-30),0.365,100.67,6.438596491228068,False,1.33,1.33,3.0,0.0,1.33,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaden Hardy,3.0,0.0,3.0,DET,home,Bad (21-30),0.366,100.27,4.438596491228068,False,1.33,1.33,3.0,0.0,1.33,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaden McDaniels,2.333333333333333,2.0,0.3333333333333335,BOS,away,Elite (top 10),0.347,96.59,3.060975609756099,False,1.22,1.22,2.333333333333333,2.0,0.78,0.33333333333333304,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaden McDaniels,2.6666666666666665,1.0,1.6666666666666663,NOP,away,Bad (21-30),0.365,99.77,0.3943089430894346,False,1.22,1.22,2.6666666666666665,1.0,0.21999999999999997,1.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Jaden McDaniels,2.333333333333333,0.0,2.333333333333333,HOU,home,Mid (11-20),0.357,99.03,5.727642276422763,False,1.22,1.22,2.333333333333333,0.0,1.22,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jake LaRavia,2.6666666666666665,2.0,0.6666666666666665,LAC,home,Elite (top 10),0.35,98.24,-0.4545454545454532,False,0.91,0.91,2.6666666666666665,2.0,1.0899999999999999,0.6666666666666665,False,Low (2-3 3PA/g),Stable (±2)
Jake LaRavia,3.333333333333333,0.0,3.333333333333333,TOR,home,Elite (top 10),0.349,100.62,2.2121212121212146,False,0.91,0.91,3.333333333333333,0.0,0.91,3.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jake LaRavia,2.0,0.0,2.0,NOP,away,Bad (21-30),0.365,99.77,1.2121212121212146,False,0.91,0.91,2.0,0.0,0.91,2.0,True,Low (2-3 3PA/g),Stable (±2)
Jake LaRavia,2.0,1.0,1.0,SAS,home,Bad (21-30),0.365,100.08,2.2121212121212146,False,0.91,0.91,2.0,1.0,0.08999999999999997,1.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jake LaRavia,2.0,1.0,1.0,LAC,away,Elite (top 10),0.35,98.24,5.878787878787879,False,0.91,0.91,2.0,1.0,0.08999999999999997,1.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jalen Smith,2.333333333333333,1.0,1.3333333333333337,BKN,away,Mid (11-20),0.362,96.73,-2.442708333333334,False,1.12,1.12,2.333333333333333,1.0,0.1200000000000001,1.333333333333333,True,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Jalen Smith,2.333333333333333,1.0,1.3333333333333337,MEM,home,Mid (11-20),0.36,103.69,-1.776041666666666,False,1.12,1.12,2.333333333333333,1.0,0.1200000000000001,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Jalen Smith,2.333333333333333,4.0,-1.6666666666666663,GSW,home,Mid (11-20),0.363,99.37,0.5572916666666661,False,1.12,1.12,2.333333333333333,4.0,2.88,1.666666666666667,False,Medium (3-5 3PA/g),Stable (±2)
Jalen Smith,2.6666666666666665,1.0,1.6666666666666663,DET,home,Bad (21-30),0.366,100.27,1.223958333333332,False,1.12,1.12,2.6666666666666665,1.0,0.1200000000000001,1.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Jalen Smith,2.333333333333333,1.0,1.3333333333333337,DET,home,Bad (21-30),0.366,100.27,-0.109375,False,1.12,1.12,2.333333333333333,1.0,0.1200000000000001,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Jalen Suggs,4.333333333333333,3.0,1.333333333333333,CHI,away,Elite (top 10),0.344,103.61,0.6476190476190453,False,2.17,2.17,4.333333333333333,3.0,0.8300000000000001,1.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Jalen Suggs,4.666666666666667,1.0,3.666666666666667,CLE,away,Mid (11-20),0.359,100.31,4.9809523809523775,False,2.17,2.17,4.666666666666667,1.0,1.17,3.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Jalen Suggs,4.0,3.0,1.0,MIL,away,Elite (top 10),0.353,99.92,4.9809523809523775,False,2.17,2.17,4.0,3.0,0.8300000000000001,1.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Jalen Wilson,3.333333333333333,0.0,3.333333333333333,PHI,away,Bad (21-30),0.378,98.13,-0.7215189873417707,False,1.54,1.54,3.333333333333333,0.0,1.54,3.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Jalen Wilson,3.333333333333333,4.0,-0.6666666666666665,MIN,away,Elite (top 10),0.353,97.95,-1.0548523206751028,False,1.54,1.54,3.333333333333333,4.0,2.46,0.666666666666667,False,Medium (3-5 3PA/g),Stable (±2)
Jalen Wilson,4.0,5.0,-1.0,NYK,home,Bad (21-30),0.367,97.64,0.9451476793248972,False,1.54,1.54,4.0,5.0,3.46,1.0,False,Medium (3-5 3PA/g),Stable (±2)
Jamal Shead,2.0,0.0,2.0,MIA,away,Mid (11-20),0.36,97.08,-3.52,False,0.96,0.96,2.0,0.0,0.96,2.0,True,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Jamal Shead,2.333333333333333,2.0,0.3333333333333335,BOS,home,Elite (top 10),0.347,96.59,-2.853333333333332,False,0.96,0.96,2.333333333333333,2.0,1.04,0.33333333333333304,False,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Jamal Shead,2.0,0.0,2.0,MIL,away,Elite (top 10),0.353,99.92,-2.853333333333332,False,0.96,0.96,2.0,0.0,0.96,2.0,True,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Jamal Shead,2.333333333333333,0.0,2.333333333333333,PHX,away,Bad (21-30),0.37,98.31,1.8133333333333328,True,0.96,0.96,2.333333333333333,0.0,0.96,2.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Jamal Shead,2.0,2.0,0.0,GSW,away,Mid (11-20),0.363,99.37,5.48,True,0.96,0.96,2.0,2.0,1.04,0.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Jamison Battle,3.6666666666666665,1.0,2.6666666666666665,SAS,home,Bad (21-30),0.365,100.08,11.039548022598872,False,1.78,1.78,3.6666666666666665,1.0,0.78,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jarace Walker,2.333333333333333,1.0,1.3333333333333337,PHX,home,Bad (21-30),0.37,98.31,2.133333333333333,False,1.0,1.0,2.333333333333333,1.0,0.0,1.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jarace Walker,2.333333333333333,3.0,-0.6666666666666665,SAC,home,Bad (21-30),0.381,98.91,4.133333333333333,False,1.0,1.0,2.333333333333333,3.0,2.0,0.666666666666667,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jarace Walker,3.0,3.0,0.0,CHA,home,Elite (top 10),0.355,98.22,8.8,False,1.0,1.0,3.0,3.0,2.0,0.0,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jarace Walker,2.6666666666666665,1.0,1.6666666666666663,UTA,home,Mid (11-20),0.358,100.85,7.800000000000001,True,1.0,1.0,2.6666666666666665,1.0,0.0,1.6666666666666665,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jarace Walker,2.333333333333333,3.0,-0.6666666666666665,DEN,away,Bad (21-30),0.365,100.67,3.466666666666665,True,1.0,1.0,2.333333333333333,3.0,2.0,0.666666666666667,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jarace Walker,2.333333333333333,0.0,2.333333333333333,WAS,home,Mid (11-20),0.364,101.82,3.133333333333333,False,1.0,1.0,2.333333333333333,0.0,1.0,2.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.333333333333333,2.0,0.3333333333333335,TOR,away,Elite (top 10),0.349,100.62,3.916666666666664,True,1.0,1.0,2.333333333333333,2.0,1.0,0.33333333333333304,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.6666666666666665,3.0,-0.3333333333333335,IND,home,Elite (top 10),0.355,100.76,11.916666666666664,True,1.0,1.0,2.6666666666666665,3.0,2.0,0.3333333333333335,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.6666666666666665,0.0,2.6666666666666665,DAL,away,Mid (11-20),0.363,100.15,13.25,False,1.0,1.0,2.6666666666666665,0.0,1.0,2.6666666666666665,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.333333333333333,4.0,-1.6666666666666663,MIA,home,Mid (11-20),0.36,97.08,9.583333333333332,False,1.0,1.0,2.333333333333333,4.0,3.0,1.666666666666667,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,3.6666666666666665,3.0,0.6666666666666665,TOR,home,Elite (top 10),0.349,100.62,12.25,False,1.0,1.0,3.6666666666666665,3.0,2.0,0.6666666666666665,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,3.6666666666666665,1.0,2.6666666666666665,NYK,away,Bad (21-30),0.367,97.64,10.25,True,1.0,1.0,3.6666666666666665,1.0,0.0,2.6666666666666665,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.6666666666666665,3.0,-0.3333333333333335,MIL,home,Elite (top 10),0.353,99.92,9.583333333333332,False,1.0,1.0,2.6666666666666665,3.0,2.0,0.3333333333333335,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.333333333333333,1.0,1.3333333333333337,MIN,home,Elite (top 10),0.353,97.95,9.916666666666664,False,1.0,1.0,2.333333333333333,1.0,0.0,1.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jared Butler,2.333333333333333,1.0,1.3333333333333337,CHI,home,Elite (top 10),0.344,103.61,10.25,False,1.0,1.0,2.333333333333333,1.0,0.0,1.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jaren Jackson Jr.,3.6666666666666665,3.0,0.6666666666666665,SAS,home,Bad (21-30),0.365,100.08,2.5495495495495533,False,1.97,1.97,3.6666666666666665,3.0,1.03,0.6666666666666665,False,High (5+ 3PA/g),Minutes UP (>+2)
Jaren Jackson Jr.,3.6666666666666665,4.0,-0.3333333333333335,TOR,away,Elite (top 10),0.349,100.62,1.8828828828828852,False,1.97,1.97,3.6666666666666665,4.0,2.0300000000000002,0.3333333333333335,False,High (5+ 3PA/g),Stable (±2)
Jaren Jackson Jr.,4.666666666666667,2.0,2.666666666666667,OKC,home,Elite (top 10),0.342,100.9,0.8828828828828854,True,1.97,1.97,4.666666666666667,2.0,0.030000000000000027,2.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Jaren Jackson Jr.,3.6666666666666665,2.0,1.6666666666666663,GSW,home,Mid (11-20),0.363,99.37,1.2162162162162176,False,1.97,1.97,3.6666666666666665,2.0,0.030000000000000027,1.6666666666666665,True,High (5+ 3PA/g),Stable (±2)
Javonte Green,1.6666666666666667,1.0,0.6666666666666667,UTA,home,Mid (11-20),0.358,100.85,6.848039215686274,False,0.68,0.68,1.6666666666666667,1.0,0.31999999999999995,0.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jaylen Wells,3.6666666666666665,2.0,1.6666666666666663,NOP,home,Bad (21-30),0.365,99.77,4.11392405063291,False,1.75,1.75,3.6666666666666665,2.0,0.25,1.6666666666666665,True,High (5+ 3PA/g),Minutes UP (>+2)
Jaylin Williams,3.0,0.0,3.0,DEN,home,Bad (21-30),0.365,100.67,4.98581560283688,False,1.3,1.3,3.0,0.0,1.3,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaylin Williams,3.0,2.0,1.0,SAC,away,Bad (21-30),0.381,98.91,8.652482269503544,False,1.3,1.3,3.0,2.0,0.7,1.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jaylin Williams,2.6666666666666665,1.0,1.6666666666666663,MEM,home,Mid (11-20),0.36,103.69,2.98581560283688,False,1.3,1.3,2.6666666666666665,1.0,0.30000000000000004,1.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
John Collins,3.0,4.0,-1.0,PHX,home,Bad (21-30),0.37,98.31,-3.166666666666668,False,1.48,1.48,3.0,4.0,2.52,1.0,False,Medium (3-5 3PA/g),Minutes DOWN (<-2)
John Collins,3.333333333333333,0.0,3.333333333333333,LAC,away,Elite (top 10),0.35,98.24,-1.833333333333332,False,1.48,1.48,3.333333333333333,0.0,1.48,3.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
John Collins,3.0,2.0,1.0,DET,away,Bad (21-30),0.366,100.27,1.5,True,1.48,1.48,3.0,2.0,0.52,1.0,True,Medium (3-5 3PA/g),Stable (±2)
Johnny Juzang,3.6666666666666665,1.0,2.6666666666666665,SAC,away,Bad (21-30),0.381,98.91,2.21875,False,1.84,1.84,3.6666666666666665,1.0,0.8400000000000001,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Johnny Juzang,3.333333333333333,1.0,2.333333333333333,PHX,home,Bad (21-30),0.37,98.31,5.21875,True,1.84,1.84,3.333333333333333,1.0,0.8400000000000001,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Johnny Juzang,3.6666666666666665,2.0,1.6666666666666663,POR,home,Mid (11-20),0.361,99.51,11.552083333333332,False,1.84,1.84,3.6666666666666665,2.0,0.15999999999999992,1.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Johnny Juzang,4.0,4.0,0.0,OKC,home,Elite (top 10),0.342,100.9,14.885416666666664,False,1.84,1.84,4.0,4.0,2.16,0.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Johnny Juzang,3.6666666666666665,3.0,0.6666666666666665,MIN,away,Elite (top 10),0.353,97.95,13.21875,True,1.84,1.84,3.6666666666666665,3.0,1.16,0.6666666666666665,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Jonathan Kuminga,2.333333333333333,2.0,0.3333333333333335,DAL,home,Mid (11-20),0.363,100.15,0.0141843971631203,False,0.98,0.98,2.333333333333333,2.0,1.02,0.33333333333333304,False,Medium (3-5 3PA/g),Stable (±2)
Jonathan Kuminga,2.333333333333333,0.0,2.333333333333333,MEM,home,Mid (11-20),0.36,103.69,3.347517730496456,False,0.98,0.98,2.333333333333333,0.0,0.98,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jordan Clarkson,4.0,6.0,-2.0,LAC,away,Elite (top 10),0.35,98.24,3.585585585585587,True,2.27,2.27,4.0,6.0,3.73,2.0,False,High (5+ 3PA/g),Minutes UP (>+2)
Jordan Clarkson,4.666666666666667,3.0,1.666666666666667,LAL,away,Elite (top 10),0.356,98.34,7.918918918918919,True,2.27,2.27,4.666666666666667,3.0,0.73,1.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Jordan Clarkson,4.666666666666667,3.0,1.666666666666667,LAL,home,Elite (top 10),0.356,98.34,5.918918918918919,True,2.27,2.27,4.666666666666667,3.0,0.73,1.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Jordan Clarkson,4.0,4.0,0.0,OKC,home,Elite (top 10),0.342,100.9,4.585585585585587,True,2.27,2.27,4.0,4.0,1.73,0.0,False,High (5+ 3PA/g),Minutes UP (>+2)
Jordan Poole,6.0,5.0,1.0,CHA,home,Elite (top 10),0.355,98.22,6.529411764705884,False,3.46,3.46,6.0,5.0,1.54,1.0,False,High (5+ 3PA/g),Minutes UP (>+2)
Jordan Poole,6.0,6.0,0.0,CHI,home,Elite (top 10),0.344,103.61,6.86274509803922,False,3.46,3.46,6.0,6.0,2.54,0.0,False,High (5+ 3PA/g),Minutes UP (>+2)
Jose Alvarado,3.6666666666666665,4.0,-0.3333333333333335,ORL,away,Bad (21-30),0.365,96.51,8.273809523809522,False,1.98,1.98,3.6666666666666665,4.0,2.02,0.3333333333333335,False,High (5+ 3PA/g),Minutes UP (>+2)
Jose Alvarado,4.666666666666667,1.0,3.666666666666667,BKN,home,Mid (11-20),0.362,96.73,10.273809523809522,True,1.98,1.98,4.666666666666667,1.0,0.98,3.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Jose Alvarado,4.0,1.0,3.0,WAS,home,Mid (11-20),0.364,101.82,4.94047619047619,False,1.98,1.98,4.0,1.0,0.98,3.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Jose Alvarado,4.0,1.0,3.0,OKC,home,Elite (top 10),0.342,100.9,0.2738095238095255,True,1.98,1.98,4.0,1.0,0.98,3.0,True,High (5+ 3PA/g),Stable (±2)
Josh Giddey,2.6666666666666665,0.0,2.6666666666666665,BKN,away,Mid (11-20),0.362,96.73,-1.895238095238096,False,1.5,1.5,2.6666666666666665,0.0,1.5,2.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Josh Giddey,2.6666666666666665,2.0,0.6666666666666665,GSW,home,Mid (11-20),0.363,99.37,2.4380952380952365,True,1.5,1.5,2.6666666666666665,2.0,0.5,0.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Giddey,2.6666666666666665,3.0,-0.3333333333333335,PHX,home,Bad (21-30),0.37,98.31,-0.8952380952380956,False,1.5,1.5,2.6666666666666665,3.0,1.5,0.3333333333333335,False,Medium (3-5 3PA/g),Stable (±2)
Josh Giddey,3.333333333333333,3.0,0.3333333333333335,PHI,away,Bad (21-30),0.378,98.13,3.104761904761908,False,1.5,1.5,3.333333333333333,3.0,1.5,0.33333333333333304,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Giddey,3.333333333333333,4.0,-0.6666666666666665,LAC,home,Elite (top 10),0.35,98.24,3.104761904761908,True,1.5,1.5,3.333333333333333,4.0,2.5,0.666666666666667,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Giddey,3.333333333333333,2.0,1.3333333333333337,TOR,home,Elite (top 10),0.349,100.62,4.104761904761908,False,1.5,1.5,3.333333333333333,2.0,0.5,1.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Giddey,3.0,0.0,3.0,IND,away,Elite (top 10),0.355,100.76,5.771428571428572,True,1.5,1.5,3.0,0.0,1.5,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Green,3.0,2.0,1.0,LAC,home,Elite (top 10),0.35,98.24,2.5392156862745097,True,1.43,1.43,3.0,2.0,0.5700000000000001,1.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Josh Green,3.0,0.0,3.0,DEN,home,Bad (21-30),0.365,100.67,3.5392156862745097,False,1.43,1.43,3.0,0.0,1.43,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jrue Holiday,3.333333333333333,1.0,2.333333333333333,WAS,away,Mid (11-20),0.364,101.82,-0.9946236559139764,True,1.74,1.74,3.333333333333333,1.0,0.74,2.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
